,brewery_id,breweries,address1,address2,city,STATE,code,country,phone,website,filepath,descript,last_mod,coordinates,id,abv,name,state
751,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",235,3.9,Jack of Spades Schwarzbier,NE
752,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",488,0.0,Fire in the Hole!,NE
753,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",489,6.8,Cow Palace Scotch Ale,NE
754,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",490,8.1,Toil & Trubbel Dubbel,NE
755,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",491,8.4,Abtskelder Tripel,NE
756,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",492,0.0,All-American Gold,NE
757,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",656,3.5,1916 Irish Stout,NE
758,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",657,7.4,Model-A-Tor Doppelbock,NE
759,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",658,5.6,Wilsteraner Altbier,NE
760,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",659,5.3,Eighty-Shilling Scottish Ale (80/-),NE
761,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",843,4.6,Princess of Darkness Porter,NE
762,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",844,5.0,Impromptu Pale Ale,NE
763,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",845,6.0,Steinworthy Oktoberfest,NE
764,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",846,5.6,DSB / Dusters Special Bitter,NE
765,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",847,4.4,Bugeater Brown Ale,NE
766,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",848,5.5,Tin Lizzie Hefeweizen,NE
767,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",849,0.0,All-American Lager (discontinued),NE
768,590,Gottberg Brew Pub,2804 13th Street,,Columbus,Nebraska,68601,United States,1-402-562-6488,,,,2010-07-22T16:00:20-04:00,"41.4295, -97.3623",850,5.3,Heavenly Helles,NE
769,595,Granite City Food & Brewery - Omaha,1001 North 102nd Street,,Omaha,Nebraska,68114,United States,1-402-393-5000,,,,2010-07-22T16:00:20-04:00,"41.2672, -96.0714",164,5.1,Duke IPA,NE
770,595,Granite City Food & Brewery - Omaha,1001 North 102nd Street,,Omaha,Nebraska,68114,United States,1-402-393-5000,,,,2010-07-22T16:00:20-04:00,"41.2672, -96.0714",165,5.0,Broad Axe Stout,NE
771,595,Granite City Food & Brewery - Omaha,1001 North 102nd Street,,Omaha,Nebraska,68114,United States,1-402-393-5000,,,,2010-07-22T16:00:20-04:00,"41.2672, -96.0714",166,4.4,Northern Light Lager,NE
772,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",43,7.5,Maracaibo Especial,MI
773,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",45,4.8,Calabaza Blanca,MI
774,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",157,7.0,Biere de Mars,MI
775,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",177,6.5,Luci̩rnaga,MI
776,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",395,4.5,Bam Bi̬re,MI
777,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",408,8.0,Oro de Calabaza,MI
778,723,Jolly Pumpkin Artisan Ales,3115 Broad Street,,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com,,"Welcome to a land of open fermentation, oak barrel aging, and bottle conditioning. At Jolly Pumpkin Artisan Ales we are dedicated to more than the traditions of old world craftsmanship. Everything we do is designed to create ales of outstanding art and flavor. Focusing on traditional rustic country style beers brought to life through labor and love, we strive to create beers to lighten the spirit, and soothe the soul. Sharing our joy to the betterment of mankind is the most that we could hope for.",2010-07-22T16:00:20-04:00,"42.3375, -83.8895",409,7.2,La Roja,MI
795,869,Minneapolis Town Hall Brewery,1430 Washington Avenue South,,Minneapolis,Minnesota,55454,United States,1-612-339-8696,http://www.townhallbrewery.com/,,,2010-07-22T16:00:20-04:00,"44.9732, -93.2479",160,0.0,WPA (Wheat Pale Ale),MN
796,869,Minneapolis Town Hall Brewery,1430 Washington Avenue South,,Minneapolis,Minnesota,55454,United States,1-612-339-8696,http://www.townhallbrewery.com/,,,2010-07-22T16:00:20-04:00,"44.9732, -93.2479",161,0.0,Smoked Hefe,MN
797,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",183,10.0,Old Bawdy 2006,WA
798,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",697,0.0,Auld Acquaintance Spiced Ale,WA
799,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",698,0.0,India Pale Ale,WA
800,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",699,0.0,Oatmeal Stout,WA
801,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",700,0.0,Kilt Lifter Scotch Ale,WA
802,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",701,0.0,Pale Ale,WA
803,984,Pike Pub and Brewery,1415 First Avenue,,Seattle,Washington,98101,United States,1-206-622-6044,,,,2010-07-22T16:00:20-04:00,"47.6081, -122.34",702,0.0,Weisse,WA
804,1004,Pleasanton Main Street Brewery,830 Main Street,,Pleasanton,California,94566,United States,1-925-462-8218,,,,2010-07-22T16:00:20-04:00,"37.6645, -121.873",298,0.0,Train Wreck IPA,CA
805,1004,Pleasanton Main Street Brewery,830 Main Street,,Pleasanton,California,94566,United States,1-925-462-8218,,,,2010-07-22T16:00:20-04:00,"37.6645, -121.873",299,3.8,Zone 7 Porter,CA
806,1004,Pleasanton Main Street Brewery,830 Main Street,,Pleasanton,California,94566,United States,1-925-462-8218,,,,2010-07-22T16:00:20-04:00,"37.6645, -121.873",300,5.3,Pleasanton Pale,CA
807,1004,Pleasanton Main Street Brewery,830 Main Street,,Pleasanton,California,94566,United States,1-925-462-8218,,,,2010-07-22T16:00:20-04:00,"37.6645, -121.873",301,0.0,Island Wheat,CA
808,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,769,7.0,Snow Cap,WA
809,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,770,5.1,DPA,WA
810,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,771,4.9,Krystal Weizen,WA
811,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,772,6.7,Thunder Head IPA,WA
812,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,773,5.5,Amber Weizen,WA
813,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,774,5.2,Hefeweizen,WA
814,1030,"Pyramid Alehouse, Brewery and Restaurant - Seattle",1201 First Avenue South,,Seattle,Washington,98134,United States,1-206-682-3377,,,,2010-07-22T16:00:20-04:00,,775,4.8,Curve Ball,WA
815,161,Boulevard Brewing Company,2501 Southwest Boulevard,,Kansas City,Missouri,64108,United States,1-816-474-7095,http://www.blvdbeer.com/,,,2010-07-22T16:00:20-04:00,"39.0821, -94.5965",71,5.9,Nut Cracker Ale,MO
816,161,Boulevard Brewing Company,2501 Southwest Boulevard,,Kansas City,Missouri,64108,United States,1-816-474-7095,http://www.blvdbeer.com/,,,2010-07-22T16:00:20-04:00,"39.0821, -94.5965",214,5.1,Lunar Ale,MO
817,161,Boulevard Brewing Company,2501 Southwest Boulevard,,Kansas City,Missouri,64108,United States,1-816-474-7095,http://www.blvdbeer.com/,,,2010-07-22T16:00:20-04:00,"39.0821, -94.5965",337,5.4,Boulevard Pale Ale,MO
818,161,Boulevard Brewing Company,2501 Southwest Boulevard,,Kansas City,Missouri,64108,United States,1-816-474-7095,http://www.blvdbeer.com/,,,2010-07-22T16:00:20-04:00,"39.0821, -94.5965",338,5.4,Bully! Porter,MO
819,161,Boulevard Brewing Company,2501 Southwest Boulevard,,Kansas City,Missouri,64108,United States,1-816-474-7095,http://www.blvdbeer.com/,,,2010-07-22T16:00:20-04:00,"39.0821, -94.5965",345,4.9,Boulevard Dry Stout,MO
836,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",171,5.1,Samurai,CO
837,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",215,5.4,Denver Pale Ale / DPA,CO
838,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",247,5.0,Hot Shot ESB,CO
839,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",414,8.1,Hibernation Ale,CO
840,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",419,9.1,Hercules Double IPA,CO
841,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",420,6.1,Fresh Hop Pale Ale,CO
842,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",833,9.5,Yeti Imperial Stout,CO
843,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",908,10.2,Old Ruffian,CO
844,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",918,6.8,Titan IPA,CO
845,604,Great Divide Brewing,2201 Arapahoe Street,,Denver,Colorado,80205,United States,1-303-296-9460,http://www.greatdivide.com/,,"Since 1994, Great Divide has brewed the most balanced yet assertive and flavorful beers possible.  This commitment has not gone unrewarded  Great Divide has racked up 12 Great American Beer Festival Medals and four World Beer Cup awards, and was recently honored as the 23rd Best Brewer in the World in Ratebeer.com's World's Top 100 Brewers, (2007). See for yourself what the excitement is about  and then introduce your friends to the new frontier of beer. --http://www.greatdivide.com",2010-07-22T16:00:20-04:00,"39.7539, -104.989",932,9.5,Oak Aged Yeti Imperial Stout,CO
851,704,Issaquah Brewhouse,35-C West Sunset Way,,Issaquah,Washington,98027,United States,1-425-557-1911,,,,2010-07-22T16:00:20-04:00,"47.53, -122.037",776,0.0,Bourbon Barrel Stout,WA
852,704,Issaquah Brewhouse,35-C West Sunset Way,,Issaquah,Washington,98027,United States,1-425-557-1911,,,,2010-07-22T16:00:20-04:00,"47.53, -122.037",777,0.0,Oak Stout,WA
853,704,Issaquah Brewhouse,35-C West Sunset Way,,Issaquah,Washington,98027,United States,1-425-557-1911,,,,2010-07-22T16:00:20-04:00,"47.53, -122.037",778,0.0,Two Frog Dubbel,WA
854,704,Issaquah Brewhouse,35-C West Sunset Way,,Issaquah,Washington,98027,United States,1-425-557-1911,,,,2010-07-22T16:00:20-04:00,"47.53, -122.037",779,0.0,Farm Frog,WA
855,704,Issaquah Brewhouse,35-C West Sunset Way,,Issaquah,Washington,98027,United States,1-425-557-1911,,,,2010-07-22T16:00:20-04:00,"47.53, -122.037",780,0.0,Frosty Frog,WA
857,827,Marin Brewing,1809 Larkspur Landing Circle,,Larkspur Landing,California,94939,United States,1-415-461-4677,,,,2010-07-22T16:00:20-04:00,"37.9479, -122.511",118,9.2,Triple Dipsea Belgian,CA
858,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",664,0.0,Jolly Roger,WA
859,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",665,0.0,Firkin IPA,WA
860,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",666,5.5,Portage Bay Pilsener,WA
861,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",667,4.3,Old Seattle Lager,WA
862,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",668,5.5,Nightwatch Dark Ale,WA
863,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",669,5.0,Islander Pale Ale,WA
864,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",670,5.5,Salmon Bay E.S.B.,WA
865,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",671,5.2,Clipper Gold Hefeweizen,WA
866,829,Maritime Pacific Brewing,1514 NW Leary Way,,Seattle,Washington,98107,United States,1-206-782-6181,,,,2010-07-22T16:00:20-04:00,"47.6637, -122.377",672,5.2,Flagship Red Alt Ale,WA
867,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",711,0.0,Nebraska Bitter,WA
868,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",712,0.0,Irish Stout,WA
869,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",713,0.0,I.M. Pale,WA
870,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",714,0.0,Wheat Beer,WA
871,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",715,0.0,Golden,WA
872,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",716,0.0,Porter,WA
873,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",717,6.45,Terminator Stout,WA
874,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",718,0.0,India Pale Ale,WA
875,842,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,,Mill Creek,Washington,98012,United States,1-425-316-0520,,,,2010-07-22T16:00:20-04:00,"47.8774, -122.211",719,0.0,Hammerhead Ale,WA
877,916,Nodding Head Brewpub,1516 Sansom Street,,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/,,,2010-07-22T16:00:20-04:00,"39.9502, -75.1666",951,0.0,3C Extreme,PA
878,916,Nodding Head Brewpub,1516 Sansom Street,,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/,,,2010-07-22T16:00:20-04:00,"39.9502, -75.1666",952,0.0,Bill Payer Ale / BPA,PA
879,916,Nodding Head Brewpub,1516 Sansom Street,,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/,,,2010-07-22T16:00:20-04:00,"39.9502, -75.1666",953,0.0,Ich Bin Ein Berliner Weisse,PA
880,916,Nodding Head Brewpub,1516 Sansom Street,,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/,,,2010-07-22T16:00:20-04:00,"39.9502, -75.1666",954,9.5,Wee Heavier,PA
881,916,Nodding Head Brewpub,1516 Sansom Street,,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/,,,2010-07-22T16:00:20-04:00,"39.9502, -75.1666",955,0.0,Tart,PA
882,916,Nodding Head Brewpub,1516 Sansom Street,,Philadelphia,Pennsylvania,19102,United States,1-215-569-9525,http://www.noddinghead.com/,,,2010-07-22T16:00:20-04:00,"39.9502, -75.1666",956,0.0,Spring Ale,PA
883,1075,Roots Organic Brewing,1520 SE Seventh Avenue,,Portland,Oregon,97214,United States,1-503-235-7668,,,,2010-07-22T16:00:20-04:00,"45.5118, -122.659",109,6.2,Woody Organic IPA,OR
890,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",147,0.0,Steelie Brown Ale,WA
891,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",149,0.0,Trumpeter,WA
892,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",739,5.3,Skibbereen Stout,WA
893,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",740,6.65,Red Card Lager,WA
894,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",741,0.0,Navidad,WA
895,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",742,4.5,Free Bike Amber,WA
896,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",743,6.0,Highwater Porter,WA
